player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
alexander govorunets,orest hura,71,16,4.098591549295775,76.95774647887323,2025-05-04 10:05:00,0.22535211267605634,0.7746478873239436
alexander govorunets,roman konkulovskyi,27,5,4.111111111111111,76.37037037037037,2025-03-21 21:00:00,0.18518518518518517,0.8148148148148149
alexander govorunets,serhii berezynskyi,59,19,3.9491525423728815,73.37288135593221,2025-03-23 11:35:00,0.3220338983050847,0.6779661016949152
alexander govorunets,valerii vlasenko,40,6,4.175,80.425,2024-08-28 09:20:00,0.15,0.85
alexander govorunets,viktor slozka,26,11,3.769230769230769,69.76923076923077,2025-03-23 06:05:00,0.4230769230769231,0.5769230769230769
alexander govorunets,vitalii boyko,24,8,3.9166666666666665,72.45833333333333,2025-05-04 04:35:00,0.3333333333333333,0.6666666666666667
alexander govorunets,vitaliy zharskiy,51,18,3.980392156862745,75.54901960784314,2024-05-19 09:35:00,0.35294117647058826,0.6470588235294117
alexander tkachenko,dmytro neborak,44,13,4.136363636363637,77.36363636363636,2026-04-18 07:30:00,0.29545454545454547,0.7045454545454546
alexander tkachenko,ivan arkhipov,44,14,4.0227272727272725,75.06818181818181,2026-04-18 09:58:32,0.3181818181818182,0.6818181818181819
alexander tkachenko,oleksandr bondarchuk,26,10,3.8846153846153846,73.76923076923077,2026-04-18 06:00:00,0.38461538461538464,0.6153846153846154
alexander tkachenko,oleksandr shkurupii,27,8,4.074074074074074,80.85185185185185,2026-04-10 11:05:00,0.2962962962962963,0.7037037037037037
alexander tkachenko,roman zholubak,32,8,4.03125,75.15625,2026-04-04 12:50:00,0.25,0.75
